State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Lane,Volatile Organic Compounds,0.00964,CAP,2267001060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle LPG,Recreational Equipment,LPG Specialty Vehicles/Carts,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),0.00050,CAP,2267001060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle LPG,Recreational Equipment,LPG Specialty Vehicles/Carts,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),0.00050,CAP,2267001060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle LPG,Recreational Equipment,LPG Specialty Vehicles/Carts,10,41039
Oregon,OR - Lane,Nitrogen Oxides,24.75955,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,Carbon Monoxide,5.29498,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,Volatile Organic Compounds,1.43914,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),0.56369,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),0.54678,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,Sulfur Dioxide,0.02491,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,Ammonia,0.02200,CAP,2282020022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Pleasure Craft,Diesel,Diesel Pleasure Craft,10,41039
Oregon,OR - Lane,Carbon Monoxide,666.98140,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,Volatile Organic Compounds,137.42940,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,Nitrogen Oxides,38.04174,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),1.79845,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),1.65457,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,Ammonia,0.08460,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,Sulfur Dioxide,0.03735,CAP,2282005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline,2-Stroke Pleasure Craft,10,41039
Oregon,OR - Lane,Carbon Monoxide,275.87080,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,Nitrogen Oxides,27.71436,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,Volatile Organic Compounds,21.52688,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),0.27693,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),0.25477,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,Ammonia,0.04474,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,Sulfur Dioxide,0.02067,CAP,2282010005,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Pleasure Craft,Gasoline 4-Stroke,Inboard/Sterndrive,10,41039
Oregon,OR - Lane,Nitrogen Oxides,1.36667,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,Carbon Monoxide,0.86579,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,Volatile Organic Compounds,0.21297,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),0.15151,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),0.14697,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,Ammonia,0.00179,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,Sulfur Dioxide,0.00073,CAP,2285002015,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Railroad Equipment,Diesel,Railway Maintenance,10,41039
Oregon,OR - Lane,Carbon Monoxide,2.94463,CAP,2285004015,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Railroad Equipment,"Gasoline, 4-Stroke",Railway Maintenance,10,41039
Oregon,OR - Lane,Volatile Organic Compounds,0.06940,CAP,2285004015,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Railroad Equipment,"Gasoline, 4-Stroke",Railway Maintenance,10,41039
Oregon,OR - Lane,Nitrogen Oxides,0.02778,CAP,2285004015,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Railroad Equipment,"Gasoline, 4-Stroke",Railway Maintenance,10,41039
Oregon,OR - Lane,PM10 Primary (Filt + Cond),0.00164,CAP,2285004015,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Railroad Equipment,"Gasoline, 4-Stroke",Railway Maintenance,10,41039
Oregon,OR - Lane,PM2.5 Primary (Filt + Cond),0.00151,CAP,2285004015,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Railroad Equipment,"Gasoline, 4-Stroke",Railway Maintenance,10,41039
Oregon,OR - Lane,Carbon Monoxide,0.00581,CAP,2285006015,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Railroad Equipment,LPG,Railway Maintenance,10,41039
Oregon,OR - Lane,Nitrogen Oxides,0.00096,CAP,2285006015,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Railroad Equipment,LPG,Railway Maintenance,10,41039
Oregon,OR - Lincoln,Carbon Monoxide,0.02574,CAP,2268005022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Agricultural Equipment,CNG Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00525,CAP,2268005022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Agricultural Equipment,CNG Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.00232,CAP,2268005022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Agricultural Equipment,CNG Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.00030,CAP,2268005022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Agricultural Equipment,CNG Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00030,CAP,2268005022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Agricultural Equipment,CNG Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,1.43089,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.29173,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.15397,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.01041,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.01041,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00046,CAP,2268006022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Commercial Equipment,CNG Commercial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.00166,CAP,2268002022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Construction Equipment,CNG Construction Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00027,CAP,2268002022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Construction Equipment,CNG Construction Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.00571,CAP,2268003060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00108,CAP,2268003060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.00051,CAP,2268003060,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,1.03292,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.19686,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.08663,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.01123,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.01123,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00053,CAP,2268003022,Mobile - Non-Road Equipment - Other,Nonroad,Mobile Sources,Off-highway Vehicle CNG,Industrial Equipment,CNG Industrial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,4.29056,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,1.91020,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.36112,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.35028,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.34036,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00612,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00250,CAP,2270005022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Agricultural Equipment,Diesel Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,5.80692,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,2.89021,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.60824,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.43925,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.42607,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00786,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00330,CAP,2270006022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Commercial Equipment,Diesel Commercial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,23.99532,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,10.44182,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,1.75720,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),1.67261,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),1.62244,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.05345,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.01969,CAP,2270002022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Construction Equipment,Diesel Construction Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,5.56927,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.99107,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.22547,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.11641,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.11291,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Ammonia,0.00959,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00336,CAP,2270003060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,1.89009,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.84281,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.15055,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.14083,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.13661,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00499,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00183,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,1.81662,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.65289,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.15184,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.10755,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.10433,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Ammonia,0.00228,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00094,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.23287,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.08671,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.02004,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.01125,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.01091,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Ammonia,0.00035,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.02872,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.00756,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.00188,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00125,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.00121,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,5.39329,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,2.05577,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.39029,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.37858,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.30373,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.03202,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.01104,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.49211,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
